Amplitudo
-0.02375
-0.0325
-0.045
-0.0525
-0.0575
-0.06375
-0.0675
-0.07125
-0.07125
-0.08375
-0.09
-0.095
-0.09875
-0.1
-0.1025
-0.09875
-0.10625
-0.10625
-0.10625
-0.1075
-0.105
-0.09625
-0.08
-0.0475
0.0075
0.09
0.19
0.28875
0.37
0.40375
0.41375
0.38
0.31125
0.235
0.16
0.105
0.045
-0.00875
-0.05375
-0.09
-0.10875
-0.1225
-0.13
-0.13625
-0.1425
-0.15125
-0.16
-0.16375
-0.16625
-0.165
-0.1675
-0.1675
-0.165
-0.16875
-0.1725
-0.1775
-0.18
-0.18125
-0.18625
-0.18875
-0.19
-0.19
-0.19
-0.1925
-0.19625
-0.195
-0.195
-0.19125
-0.19875
-0.205
-0.20625
-0.21125
-0.21875
-0.22625
-0.23125
-0.23125
-0.23125
-0.23
-0.22375
-0.215
-0.21125
-0.20875
-0.20125
-0.19
-0.18375
-0.1775
-0.17125
-0.1625
-0.15
-0.135
-0.11625
-0.10375
-0.085
-0.07
-0.0575
-0.0475
-0.03125
-0.01875
-0.00875
0.0
0.00875
0.0175
0.02125
0.02375
0.01875
0.01875
0.01875
0.015
0.0125
0.0075
0.00375
-0.00375
-0.0075
-0.01125
-0.015
-0.02
-0.0275
-0.0325
-0.03875
-0.0375
-0.03875
-0.04375
-0.04625
-0.05
-0.05875
-0.06375
-0.07125
-0.07375
-0.075
-0.0775
-0.08
-0.07875
-0.075
-0.07625
-0.07625
-0.075
-0.07375
-0.0725
-0.07
-0.07
-0.06625
-0.06125
-0.05375
-0.0575
-0.055
-0.0525
-0.0525
-0.055
-0.055
-0.05
-0.05
-0.04875
-0.04875
-0.04875
-0.0475
-0.04625
-0.04625
-0.04375
-0.03875
-0.03875
-0.04
-0.045
-0.0475
-0.05
-0.04875
-0.04375
-0.045
-0.04
-0.0375
-0.0375
-0.04
-0.04125
-0.03375
-0.03375
-0.035
-0.04
-0.04
-0.03875
-0.04
-0.0425
-0.045
-0.04375
-0.0475
-0.05
-0.0525
-0.0525
-0.05
-0.05125
-0.05625
-0.05875
-0.05625
-0.05125
-0.0525
-0.05
-0.045
-0.04
-0.0325
-0.02625
-0.02125
-0.02
-0.01875
-0.01875
-0.0175
-0.0125
-0.01
-0.01
-0.01625
-0.025
-0.0375
-0.045
-0.05375
-0.06375
-0.06875
-0.0725
-0.07625
-0.08625
-0.09125
-0.09375
-0.105
-0.10875
-0.1075
-0.10625
-0.1025
-0.10375
-0.0975
-0.09875
-0.09625
-0.09625
-0.09875
-0.09625
-0.0925
-0.08625
-0.0825
-0.07625
-0.07
-0.06
-0.05125
-0.03625
-0.0075
0.05125
0.12875
0.22375
0.3125
0.3825
0.42875
0.42875
0.41125
0.355
0.28625
0.22
0.165
0.115
0.06125
0.01875
-0.01875
-0.04625
-0.0675
-0.08125
-0.09
-0.1
-0.10875
-0.11625
-0.12
-0.125
-0.1325
-0.13625
-0.13875
-0.1375
-0.13875
-0.14125
-0.14625
-0.15125
-0.15625
-0.16125
-0.1625
-0.1625
-0.16125
-0.17
-0.175
-0.175
-0.17625
-0.17625
-0.17625
-0.1775
-0.17875
-0.1825
-0.18875
-0.1925
-0.19
-0.19125
-0.19125
-0.19125
-0.18625
-0.18625
-0.185
-0.18
-0.17625
-0.16375
-0.15
-0.135
-0.13
-0.12
-0.1075
-0.09375
-0.08125
-0.065
-0.04625
-0.03125
-0.0175
-0.005
0.01125
0.0275
0.0425
0.05
0.06125
0.0725
0.0825
0.0875
0.085
0.0825
0.07875
0.075
0.065
0.0575
0.0475
0.03875
0.03
0.0175
0.01125
0.0025
-0.005
-0.01125
-0.01875
-0.02625
-0.0325
-0.04125
-0.05
-0.05375
-0.06125
-0.0675
-0.07375
-0.0775
-0.07875
-0.07625
-0.0775
-0.07875
-0.07875
-0.07625
-0.0725
-0.06125
-0.04875
-0.03125
-0.03
-0.02875
-0.03
-0.02375
-0.01875
-0.01625
-0.01375
-0.01125
-0.005
-0.00375
-0.00375
-0.0025
0.0
0.00125
0.00125
0.0025
0.0
0.0
-0.00375
-0.005
-0.0075
-0.005
0.00125
-0.00375
0.0
0.0
0.0
-0.00625
-0.01
-0.0075
-0.0075
-0.0075
-0.015
-0.01625
-0.01875
-0.02125
-0.0225
-0.02
-0.01625
-0.0175
-0.01875
-0.02
-0.02
-0.02
-0.0175
-0.01625
-0.01375
-0.00875
-0.005
-0.00625
-0.0075
-0.00625
-0.0075
-0.00625
-0.00875
-0.01
-0.015
-0.02
-0.02875
-0.04125
-0.0525
-0.06125
-0.06375
-0.07
-0.07625
-0.085
-0.09
-0.0975
-0.105
-0.11
-0.1125
-0.11125
-0.11125
-0.11125
-0.1075
-0.11625
-0.11625
-0.11125
-0.105
-0.0975
-0.09125
-0.08125
-0.07875
-0.0725
-0.06625
-0.05875
-0.04875
-0.02625
0.01375
0.085
0.17875
0.27875
0.38
0.4425
0.485
0.475
0.43875
0.37
0.27875
0.205
0.135
0.0725
0.01
-0.04375
-0.08
-0.11
-0.12125
-0.13375
-0.14625
-0.1575
-0.16625
-0.17
-0.17625
-0.17875
-0.18
-0.17875
-0.17625
-0.1725
-0.1725
-0.175
-0.17375
-0.18
-0.1775
-0.175
-0.175
-0.1775
-0.18125
-0.185
-0.19
-0.19125
-0.1975
-0.20125
-0.20375
-0.20625
-0.2125
-0.21375
-0.21
-0.2075
-0.21
-0.21125
-0.21
-0.20375
-0.2
-0.2
-0.1925
-0.18375
-0.1775
-0.16875
-0.15875
-0.14125
-0.13125
-0.1225
-0.11375
-0.1
-0.085
-0.07
-0.05375
-0.0425
-0.02625
-0.01125
0.00375
0.01375
0.0275
0.03625
0.04125
0.04625
0.045
0.04875
0.04375
0.04
0.03375
0.03125
0.035
0.0325
0.0275
0.0225
0.02375
0.01625
0.0125
0.01125
0.0075
0.0075
0.0025
-0.00125
-0.00625
-0.0075
-0.0125
-0.01875
-0.02125
-0.025
-0.0275
-0.035
-0.03875
-0.04
-0.04
-0.0425
-0.04625
-0.04625
-0.04875
-0.05125
-0.0525
-0.04875
-0.04375
-0.0425
-0.0425
-0.04
-0.03375
-0.0275
-0.0225
-0.02625
-0.02625
-0.02625
-0.02375
-0.025
-0.02125
-0.0175
-0.0175
-0.01875
-0.02
-0.02
-0.0175
-0.01625
-0.0175
-0.01875
-0.01625
-0.01875
-0.02
-0.02375
-0.02375
-0.02875
-0.03
-0.025
-0.0275
-0.025
-0.0225
-0.02125
-0.0225
-0.025
-0.01875
-0.02125
-0.0225
-0.02625
-0.0225
-0.02
-0.015
-0.0125
-0.005
0.0025
0.005
0.0075
0.00875
0.01125
0.00875
0.01125
0.0125
0.01
0.00375
-0.00625
-0.02
-0.0325
-0.04
-0.0475
-0.0525
-0.0575
-0.065
-0.07
-0.07875
-0.085
-0.09125
-0.0925
-0.09375
-0.09625
-0.1
-0.10375
-0.10625
-0.1075
-0.1125
-0.1125
-0.11125
-0.11
-0.10875
-0.10875
-0.10375
-0.095
-0.095
-0.09125
-0.0775
-0.045
0.01125
0.0925
0.19625
0.28625
0.37
0.40375
0.41125
0.3775
0.31875
0.23875
0.165
0.10375
0.045
-0.005
-0.0525
-0.08875
-0.11375
-0.12875
-0.1375
-0.15375
-0.165
-0.17125
-0.17625
-0.18
-0.18875
-0.185
-0.18875
-0.19125
-0.19625
-0.2
-0.19875
-0.20375
-0.20625
-0.215
-0.215
-0.21875
-0.225
-0.2325
-0.23875
-0.23375
-0.23625
-0.23875
-0.2425
-0.2425
-0.24125
-0.24875
-0.25125
-0.255
-0.25
-0.2475
-0.24
-0.23625
-0.23
-0.225
-0.2225
-0.2225
-0.21875
-0.205
-0.19625
-0.185
-0.1725
-0.1575
-0.145
-0.13875
-0.1275
-0.11625
-0.1025
-0.09125
-0.07875
-0.06125
-0.04
-0.0275
-0.01625
-0.00625
0.00375
0.0125
0.0175
0.02375
0.02
0.01875
0.015
0.01125
0.005
-0.00125
-0.00125
-0.005
-0.00875
-0.015
-0.01875
-0.0225
-0.02625
-0.03125
-0.03125
-0.03
-0.0375
-0.04375
-0.0475
-0.0475
-0.0525
-0.0525
-0.0525
-0.05875
-0.06
-0.06625
-0.07
-0.07125
-0.07125
-0.07
-0.07125
-0.07125
-0.0725
-0.07375
-0.075
-0.075
-0.07125
-0.07
-0.07125
-0.07375
-0.0675
-0.0625
-0.0625
-0.06125
-0.0575
-0.05375
-0.05125
-0.04875
-0.04875
-0.05
-0.045
-0.03875
-0.04125
-0.0375
-0.03625
-0.0325
-0.0375
-0.03875
-0.04
-0.0425
-0.0425
-0.045
-0.04
-0.03375
-0.03125
-0.0325
-0.03125
-0.0275
-0.0275
-0.0275
-0.0275
-0.025
-0.02125
-0.015
-0.0075
-0.00875
-0.00625
-0.00625
-0.00875
-0.0125
-0.01375
-0.00875
-0.01125
-0.00875
-0.01125
-0.01125
-0.01125
-0.01125
-0.01625
-0.01625
-0.01625
-0.02125
-0.025
-0.02875
-0.03
-0.03
-0.03
-0.03
-0.02875
-0.025
-0.0225
-0.01625
-0.00875
0.00375
0.01
0.01
0.01125
0.0175
0.025
0.03
0.03375
0.03125
0.02875
0.02
0.01125
0.005
0.0
-0.00125
0.0
-0.00375
-0.01
-0.01875
-0.025
-0.03125
-0.03625
-0.04125
-0.04125
-0.05
-0.05
-0.04875
-0.04625
-0.05
-0.05
-0.04625
-0.04625
-0.0425
-0.04375
-0.04125
-0.03625
-0.03125
-0.02375
-0.0175
-0.00625
0.01375
0.065
0.1425
0.25125
0.355
0.4525
0.52
0.52875
0.51375
0.4525
0.375
0.29375
0.225
0.16625
0.09875
0.045
-0.00125
-0.03625
-0.0575
-0.075
-0.08875
-0.1025
-0.10875
-0.11
-0.115
-0.1175
-0.12
-0.11875
-0.12125
-0.1225
-0.13
-0.12875
-0.13
-0.13375
-0.135
-0.13375
-0.13375
-0.14125
-0.1475
-0.1525
-0.15875
-0.165
-0.17375
-0.18375
-0.19125
-0.19125
-0.1975
-0.2
-0.20375
-0.205
-0.205
-0.20625
-0.2025
-0.19875
-0.18875
-0.18
-0.1725
-0.1675
-0.16125
-0.15875
-0.1575
-0.15375
-0.14375
-0.13375
-0.125
-0.11375
-0.11125
-0.0975
-0.085
-0.07375
-0.06125
-0.05
-0.035
-0.01625
0.00375
0.02
0.03625
0.045
0.05125
0.0525
0.05625
0.05875
0.0475
0.04125
0.035
0.03375
0.03
0.02375
0.02125
0.015
0.00875
-0.00125
-0.00625
-0.0075
-0.0075
-0.00875
-0.01375
-0.01125
-0.01125
-0.015
-0.02
-0.02
-0.02
-0.01875
-0.0225
-0.025
-0.025
-0.02625
-0.0275
-0.0275
-0.025
-0.0225
-0.02
-0.01875
-0.01625
-0.015
-0.0125
-0.00875
-0.00875
-0.00125
0.01
0.0175
0.02
0.0225
0.0275
0.02875
0.0275
0.025
0.02375
0.025
0.02375
0.0225
0.02125
0.02375
0.02
0.01625
0.0125
0.01125
0.00875
0.00625
0.0025
-0.005
-0.005
-0.005
-0.00625
-0.01125
-0.01125
-0.01
-0.01375
-0.015
-0.0175
-0.0125
-0.01
-0.01
-0.0125
-0.0075
-0.005
-0.005
-0.005
-0.005
-0.00125
-0.00375
-0.01
-0.01125
-0.0125
-0.0125
-0.01375
-0.01875
-0.02
-0.015
-0.00625
-0.00375
0.00125
0.005
0.01
0.01375
0.02
0.025
0.03125
0.0375
0.0425
0.045
0.045
0.03625
0.02125
0.00875
-0.00125
-0.00625
-0.0075
-0.01
-0.0125
-0.01875
-0.02125
-0.03
-0.035
-0.04
-0.04
-0.045
-0.04875
-0.04625
-0.05
-0.05
-0.055
-0.05625
-0.05375
-0.05
-0.0525
-0.05625
-0.06
-0.06375
-0.06
-0.0575
-0.04875
-0.0325
0.00625
0.0725
0.15375
0.26625
0.36
0.44375
0.47625
0.475
0.44125
0.3625
0.28
0.2075
0.155
0.095
0.0325
-0.02625
-0.07375
-0.09625
-0.1125
-0.12625
-0.14
-0.15125
-0.15875
-0.1675
-0.17125
-0.17625
-0.1775
-0.17875
-0.18625
-0.1875
-0.19
-0.1875
-0.195
-0.2025
-0.21
-0.21875
-0.22875
-0.23875
-0.2475
-0.25625
-0.26
-0.27
-0.27875
-0.28875
-0.295
-0.29875
-0.305
-0.305
-0.30875
-0.305
-0.3075
-0.31125
-0.3125
-0.31125
-0.31125
-0.31375
-0.3075
-0.29875
-0.28875
-0.2775
-0.265
-0.25375
-0.24
-0.22
-0.205
-0.185
-0.1625
-0.14
-0.12125
-0.10125
-0.08625
-0.06625
-0.05
-0.03375
-0.0225
-0.01
0.00625
0.00875
0.01125
0.01
0.01
0.005
0.0
0.0
-0.01
-0.015
-0.02
-0.02625
-0.03125
-0.03625
-0.03625
-0.04
-0.0375
-0.03875
-0.03625
-0.0375
-0.0375
-0.04125
-0.04125
-0.0425
-0.0425
-0.04125
-0.04
-0.03875
-0.04125
-0.0425
-0.04375
-0.045
-0.0425
-0.04
-0.03625
-0.03875
-0.04125
-0.045
-0.045
-0.04125
-0.03625
-0.0325
-0.03125
-0.02875
-0.025
-0.0225
-0.02
-0.015
-0.00875
-0.005
-0.0025
-0.0025
0.00125
0.0
0.00125
0.00375
0.01125
0.0125
0.01375
0.015
0.01125
0.01375
0.015
0.01625
0.02
0.02
0.025
0.01875
0.015
0.01
0.0125
0.01125
0.0125
0.01125
0.0125
0.015
0.01
0.00875
0.0075
0.01
0.01125
0.00875
0.0075
0.0025
0.005
0.00875
0.01875
0.02875
0.04125
0.05
0.04875
0.04875
0.0475
0.0475
0.045
0.04125
0.03375
0.0275
0.0175
0.005
0.0
-0.0025
-0.00375
-0.0075
-0.01
-0.015
-0.0175
-0.02
-0.0225
-0.0225
-0.0225
-0.02125
-0.025
-0.0225
-0.02125
-0.01625
-0.01625
-0.0175
-0.01625
-0.0175
-0.0175
-0.01875
-0.0175
-0.01125
-0.0025
0.00875
0.02375
0.06125
0.12
0.2075
0.30625
0.40875
0.4875
0.52875
0.5375
0.49375
0.425
0.33625
0.2575
0.18875
0.1275
0.07625
0.0175
-0.025
-0.05625
-0.07375
-0.085
-0.09375
-0.10375
-0.11375
-0.1175
-0.12375
-0.13
-0.1325
-0.135
-0.135
-0.14125
-0.1425
-0.14
-0.13375
-0.12875
-0.13
-0.1325
-0.135
-0.13125
-0.1375
-0.13875
-0.14125
-0.14125
-0.1425
-0.14625
-0.14375
-0.1425
-0.14125
-0.145
-0.14875
-0.15125
-0.15
-0.14875
-0.1475
-0.1475
-0.14625
-0.14125
-0.14
-0.13875
-0.13125
-0.12
-0.1125
-0.105
-0.09625
-0.085
-0.07125
-0.06
-0.04
-0.02125
0.0
0.01875
0.0325
0.05
0.06875
0.085
0.0925
0.105
0.115
0.12875
0.135
0.14
0.14125
0.14125
0.14125
0.12875
0.12375
0.12
0.11625
0.1125
0.10875
0.115
0.10875
0.10625
0.095
0.095
0.095
0.0975
0.09625
0.095
0.1
0.1
0.10125
0.09625
0.095
0.09125
0.0925
0.08875
0.08375
0.08375
0.0825
0.08
0.075
0.0775
0.0825
0.0825
0.07875
0.07125
0.0675
0.06625
0.06625
0.06
0.0575
0.06
0.06125
0.0575
0.055
0.05625
0.0575
0.06
0.06375
0.07125
0.08
0.08375
0.08375
0.08125
0.085
0.08375
0.08625
0.085
0.09125
0.09375
0.09625
0.10125
0.1025
0.11125
0.11625
0.12
0.12375
0.1325
0.145
0.145
0.15375
0.15625
0.17125
0.17875
0.18625
0.19
0.19375
0.2025
0.2
0.20125
0.1975
0.2075
0.21125
0.2175
0.22625
0.225
0.235
0.2325
0.235
0.235
0.2475
0.2575
0.25625
0.25125
0.24125
0.23625
0.22625
0.22125
0.215
0.2175
0.215
0.21
0.20625
0.19375
0.18875
0.1775
0.175
0.17375
0.17375
0.17
0.1625
0.16
0.1575
0.16125
0.1575
0.1575
0.15875
0.1625
0.16375
0.1625
0.17
0.17375
0.17875
0.18125
0.2025
0.25
0.3175
0.40625
0.4925
0.57125
0.605
0.61375
0.57625
0.5175
0.4375
0.36625
0.31375
0.25625
0.2075
0.15875
0.12375
0.09375
0.0775
0.07125
0.05375
0.04125
0.03
0.025
0.02125
0.0175
0.01
0.005
0.0
-0.0075
-0.015
-0.02625
-0.0325
-0.04125
-0.05125
-0.05875
-0.07
-0.07625
-0.08875
-0.105
-0.11625
-0.1275
-0.13
-0.1425
-0.1475
-0.15125
-0.16
-0.16625
-0.17625
-0.17375
-0.1775
-0.18125
-0.185
-0.19125
-0.19
-0.19125
-0.18625
-0.1825
-0.175
-0.16875
-0.15625
-0.15
-0.14125
-0.125
-0.11375
-0.1
-0.09
-0.0725
-0.0575
-0.05125
-0.0425
-0.02625
-0.00875
0.00375
0.01
0.015
0.02125
0.02125
0.02
0.0125
0.01
0.00125
-0.00625
-0.01875
-0.03
-0.04125
-0.05125
-0.065
-0.0775
-0.0875
-0.09125
-0.1025
-0.1125
-0.1225
-0.1225
-0.1325
-0.14
-0.145
-0.1475
-0.14875
-0.1525
-0.15625
-0.165
-0.17
-0.17375
-0.17625
-0.1725
-0.165
-0.16125
-0.16
-0.1575
-0.155
-0.15125
-0.14875
-0.1475
-0.14
-0.13125
-0.11875
-0.115
-0.11125
-0.105
-0.1
-0.095
-0.09
-0.07875
-0.075
-0.0675
-0.06375
-0.06
-0.0525
-0.045
-0.03875
-0.03375
-0.0275
-0.0225
-0.025
-0.03
-0.03125
-0.0325
-0.03
-0.03375
-0.03375
-0.03125
-0.02875
-0.03125
-0.035
-0.03375
-0.03375
-0.03375
-0.03125
-0.02625
-0.02
-0.015
-0.01375
-0.02125
-0.02125
-0.02125
-0.02125
-0.02125
-0.02
-0.01875
-0.015
-0.01375
-0.01375
-0.00625
0.00375
0.01
0.01125
0.015
0.0225
0.02
0.02375
0.02625
0.035
0.0375
0.03625
0.0325
0.0225
0.02
0.00875
-0.0025
-0.01125
-0.0125
-0.015
-0.02375
-0.0325
-0.04
-0.04375
-0.05
-0.0575
-0.06
-0.05875
-0.06125
-0.07
-0.07375
-0.07375
-0.0725
-0.07375
-0.07375
-0.07
-0.07375
-0.07625
-0.08
-0.0775
-0.06875
-0.05875
-0.04625
-0.0225
0.03125
0.1075
0.20125
0.3
0.3875
0.44375
0.46875
0.44125
0.39125
0.31
0.23375
0.16375
0.09875
0.0425
-0.01375
-0.06
-0.1
-0.1225
-0.13875
-0.15125
-0.16
-0.17125
-0.1775
-0.1775
-0.18125
-0.18125
-0.18
-0.17875
-0.18
-0.18875
-0.1925
-0.1975
-0.2
-0.20875
-0.2175
-0.225
-0.22875
-0.23625
-0.24625
-0.25
-0.255
-0.255
-0.26375
-0.27125
-0.27875
-0.28375
-0.2825
-0.29
-0.28625
-0.285
-0.27875
-0.2875
-0.28875
-0.285
-0.28
-0.27375
-0.27375
-0.26625
-0.2575
-0.24625
-0.24125
-0.23
-0.21625
-0.205
-0.19
-0.18
-0.16625
-0.16
-0.15
-0.14125
-0.1325
-0.1125
-0.09875
-0.08625
-0.08125
-0.07625
-0.07
-0.0675
-0.07125
-0.07375
-0.075
-0.0775
-0.08375
-0.09
-0.095
-0.0975
-0.10375
-0.1125
-0.12375
-0.13625
-0.1425
-0.14125
-0.13875
-0.1375
-0.1375
-0.1375
-0.145
-0.14625
-0.1425
-0.14125
-0.1425
-0.145
-0.14375
-0.14875
-0.15
-0.15375
-0.15625
-0.15375
-0.15125
-0.15
-0.15125
-0.15125
-0.15
-0.1475
-0.14625
-0.145
-0.135
-0.12625
-0.11625
-0.11625
-0.11625
-0.11375
-0.11375
-0.115
-0.11375
-0.10625
-0.10875
-0.11125
-0.1125
-0.1125
-0.1075
-0.10375
-0.105
-0.1075
-0.10125
-0.0975
-0.095
-0.09875
-0.10125
-0.1
-0.095
-0.09125
-0.0925
-0.08875
-0.08625
-0.08875
-0.09125
-0.0925
-0.08875
-0.08875
-0.09
-0.0925
-0.09125
-0.09125
-0.09125
-0.09375
-0.08875
-0.07875
-0.075
-0.075
-0.07125
-0.07125
-0.07125
-0.075
-0.07625
-0.07125
-0.05875
-0.0525
-0.0525
-0.05625
-0.05875
-0.0675
-0.075
-0.085
-0.09125
-0.09875
-0.10375
-0.10625
-0.12125
-0.12625
-0.13
-0.13625
-0.1375
-0.13625
-0.13
-0.1275
-0.125
-0.12125
-0.11375
-0.10875
-0.10625
-0.10375
-0.0975
-0.09125
-0.09375
-0.095
-0.0925
-0.09
-0.08125
-0.0725
-0.05875
-0.0375
0.00375
0.075
0.16375
0.26
0.3575
0.41625
0.44875
0.43375
0.385
0.31125
0.225
0.16375
0.10375
0.05625
0.00875
-0.035
-0.065
-0.08625
-0.1
-0.11375
-0.12125
-0.1275
-0.13375
-0.1375
-0.145
-0.14875
-0.15125
-0.1525
-0.15875
-0.165
-0.165
-0.16625
-0.17125
-0.1775
-0.1825
-0.185
-0.19125
-0.19625
-0.205
-0.20625
-0.20875
-0.215
-0.22375
-0.23125
-0.2375
-0.24
-0.2375
-0.24125
-0.2425
-0.24125
-0.23625
-0.24
-0.24375
-0.24125
-0.24
-0.23875
-0.235
-0.225
-0.22125
-0.21375
-0.21125
-0.20875
-0.19625
-0.1825
-0.16625
-0.15625
-0.145
-0.1325
-0.12125
-0.1075
-0.09625
-0.07875
-0.06
-0.045
-0.03875
-0.03125
-0.02
-0.015
-0.0125
-0.01
-0.00625
-0.0075
-0.0125
-0.02
-0.02375
-0.02875
-0.03375
-0.04625
-0.05625
-0.05875
-0.05875
-0.06
-0.0625
-0.06375
-0.06375
-0.06625
-0.07125
-0.07625
-0.07125
-0.07
-0.07
-0.075
-0.075
-0.075
-0.07125
-0.07
-0.06625
-0.065
-0.0625
-0.06125
-0.065
-0.06375
-0.06125
-0.06375
-0.0625
-0.0575
-0.0525
-0.045
-0.04375
-0.0475
-0.0475
-0.04625
-0.0475
-0.05
-0.04625
-0.0375
-0.04
-0.03875
-0.0425
-0.0425
-0.0425
-0.0425
-0.04
-0.04625
-0.04125
-0.04125
-0.0425
-0.045
-0.04375
-0.0425
-0.045
-0.0475
-0.05125
-0.05125
-0.055
-0.06125
-0.06625
-0.06625
-0.0625
-0.06
-0.055
-0.0475
-0.04125
-0.04
-0.03875
-0.0325
-0.0275
-0.02125
-0.01875
-0.02
-0.02125
-0.02625
-0.03625
-0.04625
-0.05625
-0.0625
-0.06625
-0.07
-0.07625
-0.08125
-0.0875
-0.095
-0.10375
-0.105
-0.105
-0.1075
-0.1125
-0.11375
-0.11625
-0.1125
-0.11
-0.10875
-0.10375
-0.0975
-0.0875
-0.08625
-0.08
-0.07625
-0.07
-0.065
-0.06125
-0.055
-0.04
-0.01125
0.03125
0.11
0.2025
0.30625
0.38125
0.425
0.44
0.4125
0.35875
0.27375
0.19625
0.13375
0.08375
0.03875
-0.0125
-0.0475
-0.0725
-0.0925
-0.11125
-0.125
-0.12875
-0.13875
-0.14625
-0.15375
-0.1575
-0.15875
-0.16
-0.1625
-0.1675
-0.1675
-0.17125
-0.175
-0.17875
-0.18375
-0.185
-0.19375
-0.1975
-0.21
-0.2125
-0.22
-0.23125
-0.24125
-0.25375
-0.2575
-0.2675
-0.27
-0.2725
-0.275
-0.275
-0.2775
-0.27625
-0.27625
-0.2675
-0.26875
-0.26375
-0.25625
-0.245
-0.2325
-0.2225
-0.21
-0.19625
-0.17875
-0.16375
-0.1525
-0.1375
-0.1225
-0.11625
-0.10625
-0.09625
-0.0825
-0.06375
-0.04625
-0.02875
-0.02125
-0.00625
0.00125
0.00375
0.00375
0.0075
0.0075
0.0075
0.005
0.0
-0.00375
-0.01
-0.02
-0.02875
-0.03125
-0.0275
-0.03
-0.03375
-0.03375
-0.0325
-0.035
-0.03375
-0.02875
-0.0275
-0.0225
-0.0225
-0.0225
-0.02375
-0.025
-0.02625
-0.02875
-0.0275
-0.02375
-0.02125
-0.02625
-0.0275
-0.025
-0.02
-0.01875
-0.02
-0.01625
-0.0125
-0.01125
-0.01
-0.00625
-0.0025
0.00375
0.005
0.0075
0.01
0.0125
0.015
0.01375
0.015
0.01625
0.01875
0.02125
0.02125
0.02125
0.02
0.01875
0.01
0.01125
